Bank,State,City,Branch,Address,Pincode,Latitude,Longitude
Berar Finance,Maharashtra,Karad,Berar Finance Ltd Karad,"AV Landmark Building, 2nd Floor, Shastri Nagar, Behind Maharam TVS, Karad, Satara (MH)",,17.2686,74.1798
Berar Finance,Maharashtra,Chandrapur,Berar Finance Ltd Chandrapur,"Gundawar Complex, 2nd Floor, Beside Chandrapur District Central Co-operative Bank, Above MRF Tyre Showroom, Civil Line, Nagpur Road, Chandrapur Dist - Chandrapur",,19.9708697,79.2892217
Berar Finance,Maharashtra,Bramhapuri,Berar Finance Ltd Bramhapuri,"Near Sai Petrol Pump, Nagbhid Road, Delanwadi, Bramhapuri",,20.6084649,79.8471631
Berar Finance,Maharashtra,Parbhani,Berar Finance Ltd Parbhani,"2nd Floor, Shivram Nagar, Vasmat Road, Opp Ashapura Honda Showroom Dist. Parbhani Maharashtra",,19.2559,76.7859
Berar Finance,Odisha,Phulbani,Berar Finance Ltd Phulbani,"1st Floor, Below UCO Bank, Annapurna Market, Hatapada, Phulbani, Kandhamal, Odisha",,20.475634,84.234991
Berar Finance,Telangana,Kamareddy,Berar Finance Ltd Kamareddy,"H.NO. 5-2-186, 2ND FLOOR, OPP SBI, OLD NH-7 ROAD, KAMAREDDY (T.S)",,18.3166,78.3357
Berar Finance,MadhyaPardesh,Mandla,Berar Finance Ltd Mandla,"In front of Shubha Motors, Jabalpur Road, Katra, Mandla",,22.628161,80.365455
Berar Finance,Gujarat,Rajkot,Berar Finance Ltd Rajkot,"Office no. 202, 2nd Floor, Four Plus Complex, Astron Chowk, Rajkot-1, Gujarat",,22.291608,70.78881
Berar Finance,Telangana,Nalgonda,Berar Finance Ltd Nalgonda,"Shop No 18 & 19, First Floor, Near Thirumala Theatre, Lakshmi Padmavamshi Textiles Market, Nalgonda (TS)",,17.0607168,79.2660845
Berar Finance,Odisha,Angul,Berar Finance Ltd Angul,"1st Floor, Subhra Tower, Hanuman Bazar, Unit A, Amalapada, Anugul, Odisha",,20.840381,85.102146
Berar Finance,Chhattisgarh,Jagdalpur,Berar Finance Ltd Jagdalpur,"Ashirwad Complex, 2nd Floor, Balaji Ward, Jagdalpur (CG)",,19.0861,82.0172
Berar Finance,MadhyaPardesh,Sagar,Berar Finance Ltd Sagar,"Dashmesh Tower 1st Floor, Above AU Small Finance Bank, Beside Nitara Suzuki, Bhagwanganj, Bhopal Road, Sagar",,23.846,78.7355
Berar Finance,Odisha,Nayagarh,Berar Finance Ltd Nayagarh,"Durga Prasad Road, Near TVS Show Room, Nayagarh, Odisha",,20.129895,85.123398
Berar Finance,Maharashtra,Akola,Berar Finance Ltd Akola,"Block No. 21-22 Yamuna Tarang Complex, Vidyanagar Murtizapur Road, Akola",,20.69664,77.008775
Berar Finance,Karnataka,Gulbarga,Berar Finance Ltd Kalaburagi,"Kamdur Mall, Ground Floor, Sardar Vallabhbhai Patel Chowk. Jagat Circle Road, Station Bazar, Kalaburgi (K.A.)",,17.319,76.828
Berar Finance,MadhyaPardesh,Burhanpur,Berar Finance Ltd Burhanpur,"Saifee Complex, First Floor, Above Equitas Bank, Amravati Road, Burhanpur",,21.3011879,76.2201112
Berar Finance,Maharashtra,Yavatmal,Berar Finance Ltd Yavatmal,"Shop No. 19/20, Bharti Building, Tanvi Arcade, Opp. Gramin Police Station, Darwa Road, Yavatmal",,20.38771,78.110578
Berar Finance,Chhattisgarh,Baloda Bazar,Berar Finance Ltd Baloda Bazar,"Infront of Radhavihar, Lwan Road, Near Kiran Honda, Baloda Bazar (C.G)",,21.6567,82.1749
Berar Finance,Chhattisgarh,Rajim,Berar Finance Ltd Rajim,"1st Floor, Above Indian Overseas Bank, Near Forest Check Post, Raipur Road, Rajim, Gariyaband (CG)",,20.9701,81.88
Berar Finance,Maharashtra,Nandurbar,Berar Finance Ltd Nandurbar,"Plot No. 13, 2nd Floor, Aashadeep Complex, Lalbag Colony, Dhule Road, Nandurbar (M.S)",,21.3626445,74.250633
Berar Finance,Odisha,Bargarh,Berar Finance Ltd Bargarh,"Plot no. 13351/2679, ward no.19, Baramchri, Near Rukhmani Talkies, Dist. Bargarh, Odisha",,21.347884,83.635795
Berar Finance,Chhattisgarh,Kawardha,Berar Finance Ltd Kawardha,"Swastik Bhavan, above D.C.B Bank, Raipur Road, Kawardha (C.G)",,22.004424,81.230974
Berar Finance,Telangana,Jangaon,Berar Finance Ltd Jangaon,"H.NO 2-8-1/J, Srinagar Colony, Hyderabad Road, Opp Bharti Gas, Jangaon (TS)",,17.7151,79.1573
Berar Finance,Gujarat,Navsari,Berar Finance Ltd Navsari,"SHOP NO 305, 3RD FLOOR, UMADARSHAN  ARCADE, GREED ROAD, NAVASARI (GJ)",,20.9489581,72.9569065
Berar Finance,Maharashtra,Satara,Berar Finance Ltd Satara,"Sai Shakti Arcade, Second Floor, Plot No 93, Visawa Naka, Godoli, Koregaon Road, Dist- Satara",,17.686504,74.023083
Berar Finance,Chhattisgarh,Kanker,Berar Finance Ltd Kanker,"Janakpur Ward, Behind Union Bank, Main Road, Kanker",,20.263562,81.497844
Berar Finance,Maharashtra,Kudal,Berar Finance Ltd Kudal,"Dhaiyasheel Pride, Ground floor, B-Wing, Near Kudal Police Station, Kudal - 416520",416520,16.0051038,73.6867577
Berar Finance,Odisha,Bhubneswar,Berar Finance Ltd Bhubneswar,"Plot No. 30 & 30/982 And Plot No. 32, Odyssa Business Centre, 5th Floor, Unit No. 504, Sabak Mouza - Kolarput, City Bhubneshwar, Tahsil & District Khurda, Odisha",,20.300229,85.862397
Berar Finance,Chhattisgarh,Ambikapur,Berar Finance Ltd Baloda Ambikapur,"Ground Floor, Aarshi Complex, Near Akashwani Chowk, Ring Road, Chopra Para, Ambikapur Surguja (C.G)",,23.131393,83.187942
Berar Finance,AndhraPradesh,Nellore,Berar Finance Ltd Nellore,"Door No.937, Ward No.23, Primeplaza, 2nd Floor, Sr.No.201&202, Opp.Indian Oil Petrol Pump, Wahabpet, Nellore, Andhrapradesh",,14.445923,79.979438
Berar Finance,Maharashtra,Chalisgaon,Berar Finance Ltd Chalisgaon,"Plot no. 7, Morya Apartment, Behind Aashapuri Dairy, Bhadgaon Road Takali, Chalisgaon, Jalgaon (M.S.)",,20.4653,75.01
Berar Finance,MadhyaPardesh,Sidhi,Berar Finance Ltd Sidhi,"Plot No. 76/1-6, Near Shree Radhakunjam Girls Degree College, Rewa Road, North Karundia, Sidhi (MP)",,24.4154,81.8683
Berar Finance,Chhattisgarh,Mahasamund,Berar Finance Ltd Mahasamund,"WARD NO 15, TRIMURTI COLONY, RAIPUR ROAD, MAHASAMUND (C.G)",,21.118345,82.08253
Berar Finance,Maharashtra,Baramati,Berar Finance Ltd Baramati,"Gala No.11, Srushti Complex, New Ring Road, Baramati, Pune",,18.143672,74.577803
Berar Finance,Maharashtra,Nashik,Berar Finance Ltd Nashik,"Gala No.207/208, 2nd Floor, Vajra Capital Building, Opp SBI Bank, Shingada Talav, Nashik",,19.9933,73.7874
Berar Finance,Chhattisgarh,Durg,Berar Finance Ltd Durg,"Circent Plaza, 1st Floor, Near Bank of Maharashtra, Railway Station Road, Durg (C.G)",,21.1976112,81.2886518
Berar Finance,Odisha,Baripada,Berar Finance Ltd Baripada,"Acharya Bhavan, Ward No.23, Tulasichoura, 1st Floor, Baripada",,21.932389,86.741455
Berar Finance,Karnataka,Yadgir,Berar Finance Ltd Yadgir,"Vishwa Ganga Complex, Building No 5-1-273/17 G, 1St Floor Chittapur Road, Yadgir, Karnataka",,16.7501,77.1295
Berar Finance,Maharashtra,Washim,Berar Finance Ltd Washim,"Patni Commercial Complex Shop No 17 & 18, Near Patni Petrol Pump Pusad Naka Hingoli Road, Washim (M.S)",,20.1104,77.1274
Berar Finance,Maharashtra,Amravati,Berar Finance Ltd Amravati,"Gulshan Arcade, Railway Station Square, Bus Stand Road, Amravati",,20.930801,77.759639
Berar Finance,Gujarat,Vyara,Berar Finance Ltd Vyara,"2nd Floor, B-213, Ambaji Complex Unai Road, Vyara, Tapi (GJ)",,21.1074,73.3924
Berar Finance,Maharashtra,Pune,Berar Finance Ltd Pune,"Office No. A-3, 3rd Floor, Deccan Chamber, C.T Survey No. 33/40, Erandwane, Karve Road, Pune, Maharashtra - 411004",411004,18.5126721,73.838953
Berar Finance,Gujarat,Amreli,Berar Finance Ltd Amreli,"Shop No 106, 1st Floor, Royal Paradise Complex, Nr Rajkamal Chowk, Amreli (G.J)",,21.600704,71.215894
Berar Finance,Telangana,Sangareddy,Berar Finance Ltd Sangareddy,"Shop No 18,19, ROSHNI COMPLEX, POTHIREDDYPALLY , SANGAREDDY (T.S)",,17.5891196,78.0822144
Berar Finance,Chhattisgarh,Baikunthpur,Berar Finance Ltd Baikunthpur,"Plot no 677/1, ward no 1, Sanjay nagar main road, Near Collector office, Baikunthpur, District-Koriya, Chhattisgarh",,23.2802,82.5526
Berar Finance,Maharashtra,Buldhana,Berar Finance Ltd Buldhana,"Sonar lane, police station road, Near HDFC Bank, Buldhana",,20.5387422,76.1833845
Berar Finance,Telangana,Jagtial,Berar Finance Ltd Jagtial,"H.No. 1-5-203/2, 1st Floor, Opp Rural Police Station, Jagtial(T.S) - 505327",505327,18.77958,78.913449
Berar Finance,AndhraPradesh,Nandyal,Berar Finance Ltd Nandyal,"H.No. 25-695-10-1B, First Floor, Above Lenskark, Opp.Vandamart Ltd, TTD Road, Srinivasa Nagar, Nandyal, Andrapradesh",,15.48308,78.484601
Berar Finance,Maharashtra,Nagpur,Berar Finance Ltd Nagpur,"Avinisha Tower, Abhyankar Marg, Mehadia Square, Dhantoli, Nagpur, Maharashtra",,21.1182986,79.0696204
Berar Finance,AndhraPradesh,Vijayanagaram,Berar Finance Ltd Vijayanagaram,"Sri Lambodara Srinivasa Nilayam, Ground Floor, Door No 8-12-9/9, Siddadha Nagar, Opposite Commercial Tax Office, Near RTC Complex, Vijayanagaram, Andrapradesh",,18.108274,83.402888
Berar Finance,AndhraPradesh,Eluru,Berar Finance Ltd Eluru,"25-5-24/1/47220/G1, Pokkala Arcade, 1st Floor, Narasimharao Pet Revenue, Ward No 29, Eluru, Andrapradesh - 534006",534006,16.709643,81.095947
Berar Finance,MadhyaPardesh,Shahdol,Berar Finance Ltd Shahdol,"Near Rajendra Talkies, Jail Building Road, Above Charak City Scan Building, Jaistambh Chowk, Shahdol (M.P.)",,23.3047323,81.3560731
Berar Finance,MadhyaPardesh,Bhopal,Berar Finance Ltd Bhopal,"D-17, BDA Colony, Railway Track Lane Road, Infront of Hotel The Hubstreet, Zone - 1, M.P. Nagar, Bhopal (M.P.)",,23.236165291549824,77.43571726743234
Berar Finance,Chhattisgarh,Mungeli,Berar Finance Ltd Mungeli,"Khasra No. 1056/01, Near Yashoda Hospital Pt. Deendayal Upadhyay Ward, Bilaspur Road, Mungeli (C.G.)",,22.0734,81.6995
Berar Finance,Maharashtra,Osmanabad,Berar Finance Ltd Osmanabad,"Minakshi Complex, Modani Building, 2nd Floor, Near Bus Stand, Osmanabad",,18.1878,76.042
Berar Finance,Maharashtra,Wardha,Berar Finance Ltd Wardha,"Vidya Nagar, Near Shriniwas Bajaj Showroom, Nagpur Road, Wardha",,20.750734,78.608905
Berar Finance,Odisha,Rajkhariar,Berar Finance Ltd Rajkhariar,"Plot no 418, Beside Shyam Honda, Dhobapada, Rajkhariar, District Nuapada, Odisha",,20.301725,82.752066
Berar Finance,Maharashtra,Nanded,Berar Finance Ltd Nanded,"Nagai Appt, 2nd Floor, Hanuman Nagar, Opp Aainath Panipuri Centre, Bhagya Nagar Road, Nanded",,19.176201,77.310521
Berar Finance,Maharashtra,Latur,Berar Finance Ltd Latur,"R-2-1605/4, Behind Reliance Petrol Pump, Barshi Road, Opp SBI Bank, Latur",,18.4068,76.551
Berar Finance,AndhraPradesh,Vijayawada,Berar Finance Ltd Vijayawada,"H.No 27-33-40, Buckinghampeta, Revenue Ward 21A, Opp.Ashoka Traders, Beside Punjan National Bank, Vijayawada, Andhrapradesh",,16.509555,80.626075
Berar Finance,Chhattisgarh,Janjgir,Berar Finance Ltd Janjgir,"First Floor, Maa Kali Empire, Link Road, Janjgir",,22.0113,82.5802
Berar Finance,Maharashtra,Wani,Berar Finance Ltd Wani,"Ram Shewalkar Business Park, Yavatmal Road, Wani",,20.0625131,78.9468033
Berar Finance,Chhattisgarh,Surajpur,Berar Finance Ltd Surajpur,"Khasra no. 146/07 Ward no. 04, MG Road, Sahu para Chanderpur Near Maruti Show Room,Surajpur (C.G.)",,23.2197,82.8522
Berar Finance,Gujarat,Rajpipla,Berar Finance Ltd Rajpipla,"Office No.35, 1st Floor, Surya Plaza, Tekra Falyu, Rajpipla",,21.8716196,73.5076093
Berar Finance,Odisha,Sonepore,Berar Finance Ltd Sonepore,"Block chowk, Bolangir road, infront of Gandaram jewellers, plot no.:2307/3454,Ward no 2, Sonepur,Odisha",,20.8476,83.888
Berar Finance,Gujarat,Vadodara,Berar Finance Ltd Vadodara,"7th Floor - 708, Signet The Business Hub, Near Earth Complex, Akshar Chowk, Old Para Road, Vadodara, Gujarat",,22.280482,73.163545
Berar Finance,MadhyaPardesh,Chhindawara,Berar Finance Ltd Chhindawara,"F-3, First Floor, Pankaj Plaza, Near E.L.C. Square, Nagpur Road, Chhindwara (M.P.)",,22.05713,78.934599
Berar Finance,Karnataka,Belgavi,Berar Finance Ltd Belgavi,"3935/26, A1, Madiwale Arcade, Club Road, Belgavi",,15.850245,74.502675
Berar Finance,MadhyaPardesh,Satna,Berar Finance Ltd Satna,"Samar Plaza, Infront of Savera Hotel, Rewa Road, Jeevan Jyoti Colony Road, Satna (MP)",,24.573462,80.839793
Berar Finance,Chhattisgarh,Dallirajhara,Berar Finance Ltd Dallirajhara,"Shop No 3, Near Sharma Petrol Pump, Chikhlakas Main Road, Dallirajhara (C.G)",,20.5827017,81.0541461
Berar Finance,Maharashtra,Pusad,Berar Finance Ltd Pusad,"Dattakamal complex, Shop No U-3, Near Motinagar Water Tank, Pusad",,19.906257,77.566748
Berar Finance,Telangana,Warangal,Berar Finance Ltd Warangal,"Warangal City Circle, Shri Shri Opp Hero Showroom,Nuluga Road, Warangal",,17.986825,79.599158
Berar Finance,AndhraPradesh,Visakhapatnam,Berar Finance Ltd Visakhapatnam,"D.No 46-15-27, 1st Floor, Diamond Park Road, Dondaparthy, Vishakapatnam, Andhrapradesh",,17.726832,83.30106
Berar Finance,Karnataka,Vijayapur,Berar Finance Ltd Vijayapur,"Milan Medical Complex, 2nd Floor, Near Shivaji Circle, MG Road, Vijayapur (KA)",,16.8300253,75.710315
Berar Finance,MadhyaPardesh,Sehore,Berar Finance Ltd Sehore,"House No 277, 2nd Floor, Near Kotak Mahendra Bank, Englishpura Main Road, Sehore (M.P)",,23.20376,77.08919
Berar Finance,Jharkhand,Ranchi,Berar Finance Ltd Ranchi,"Rukmani Tower, 5th Floor, Kumhartoli, Harmu Road, (Near Union Bank), Ranchi, Jharkhand",,23.377796,85.314958
Berar Finance,Odisha,Nabarangpur,Berar Finance Ltd Nabarangpur,"Near Ram Mandir, Shiv Shanakar Complex, 1st Floor, Nabrangpur, Odisha",,19.21957,82.547039
Berar Finance,Odisha,Rayagada,Berar Finance Ltd Rayagada,"Hanuman Complex 2nd Floor, College Road, Near Railway Station, Rayagada, Odisha",,20.129895,85.123398
Berar Finance,MadhyaPardesh,Indore,Berar Finance Ltd Indore,"Shop No 301, Chetak Center, R.N.T Marg, Madhu Milan Squre, Dist. Indore (MP)",,22.7153,75.8744
