Bank,State,City,Branch,Address,Pincode,Latitude,Longitude
Protium,Karnataka,Bangalore,"Protium Finance Limited, Kanakapura Road","No. 05, S.M Complex, 2nd Floor, Vajarahalli Grama, Kanakapura Main Road, Thalaghatapura, Bangalore, Karnataka, 560109.",560109,12.8746913,77.540035
Protium,Tamil Nadu,Salem,"Protium Finance Limited, Salem","28/1, 1st Floor, LIC Colony, New Bus Stand Rd, Swarnapuri, Salem, Tamil Nadu, 636004.",636004,11.6698752,78.1421102
Protium,Tamil Nadu,Chennai,"Protium Finance Limited, Chengalpet","No. 148, GST Road, Rattinakinaru, Chengalpattu, Chennai, Tamil Nadu, 603001.",603001,12.6841619,79.9832045
Protium,Uttar Pradesh,Saharanpur,"Protium Finance Limited, Saharanpur","1st and 2nd Floor, Impiriyal Sahkari Awas Samiti, Near Hassanpur Chowk, Saharanpur, Uttar Pradesh, 247001.",247001,29.9374734,77.5395116
Protium,Maharashtra,Mumbai,"Protium Finance Limited, Virar","Office No 205, 206, 2nd Floor, Kingston Court Commercial, Opp. Old Viva Collage, 100 feet Rd, Virar West, Mumbai, Maharashtra, 401301.",401301,19.457693,72.8038642
Protium,Delhi,New Delhi,"Protium Finance Limited, Vikrant Tower 6th Floor","Office No. 601, 2, 3, 4, 6th Floor, Vikrant Tower, Rajendra Place, New Delhi, Delhi, 110008.",110008,28.6458351,77.1779783
Protium,Uttar Pradesh,Prayagraj,"Protium Finance Limited, Allahabad","SF-20, 21, 2nd Floor, Vinayak Triveni Tower, Civil Lines, Prayagraj, Uttar Pradesh, 211001.",211001,25.454955,81.8281923
Protium,Rajasthan,Bikaner,"Protium Finance Limited, Bikaner","Shop No. 27 & 25, 28, 29, 30, 31, 32, 1st Floor, Rani Bazar, Bikaner, Rajasthan, 334001.",334001,28.0116723,73.3165771
Protium,Rajasthan,Dausa,"Protium Finance Limited, Dausa","2nd Floor, RK Tower, Near Tiwari Dharamkanta, Opp. Chaudhary Petrol Bunk, Agra Road, Dausa, Rajasthan, 303303.",303303,26.9007191,76.3365755
Protium,West Bengal,South Kolkata,"Protium Finance Limited, Baruipur","2nd Floor, No. 6, Saha Mansion, Dutta Para, Ward No. 5, Near Shibi Pith Kulpi Road, South Kolkata, West Bengal, 700144.",700144,22.3567069,88.4351184
Protium,Tamil Nadu,Nagercoil,"Protium Finance Limited, Nagercoil","No. 422/7, 2nd Floor, A.R. Illam, MS Road, opposite EB office, Parvathipuram, Nagercoil, Tamil Nadu, 629003.",629003,8.189311,77.4053431
Protium,Uttar Pradesh,Gorakhpur,"Protium Finance Limited, Gorakhpur","Shop No 25, First Floor, Lotus Tower, Mauja Bashratpur, Medical College Road, Near Shahpur Thana, Gorakhpur, Uttar Pradesh, 273001.",273001,,
Protium,Karnataka,Bangalore,"Protium Finance Limited, Peenya","1st Floor, 694, 1st Main, T Dasarahalli, Near Dasarahalli Metro Station, Dasarahalli, Bangalore, Karnataka, 560057.",560057,13.043444,77.5131142
Protium,Tamil Nadu,Madurai,"Protium Finance Limited, Madurai","No.144/1, 1st Floor, By-Pass Road, Fathima Nagar, Madurai, Tamil Nadu, 625016.",625016,9.9328644,78.0961797
Protium,Tamil Nadu,Erode,"Protium Finance Limited, Erode","52, First Floor, Srivari Complex, Meenakshi Sundaram Street, Thiru Nagar Colony, Erode, Tamil Nadu, 638003.",638003,11.3351361,77.7095933
Protium,Tamil Nadu,Virudhunagar,"Protium Finance Limited, Sivakasi","No. 311N-A/1, 1st Floor, Chairman PKSA Arumugam Road, Sivakasi, Virudhunagar, Tamil Nadu, 626189.",626189,9.4520658,77.8021204
Protium,Haryana,Rohtak,"Protium Finance Limited, Rohtak","Shop No. 20 B, First Floor, Geeta Complex, Rohtak, Haryana, 124001.",124001,28.893563,76.600306
Protium,Maharashtra,Thane,"Protium Finance Limited, Thane","G14, Ground Floor, Eternity Commercial Premises, Teen Hath Naka, L.B.S. Marg, Thane, Thane, Maharashtra, 400604.",400604,19.187293,72.9626422
Protium,Maharashtra,Mumbai,"Protium Finance Limited, Vashi(Sanpada)","Office No. 601, 6th Floor, Meridian Business Center, Sector 30, Sanpada, Navi Mumbai, Mumbai, Maharashtra, 400705.",400705,19.0665469,73.0079944
Protium,Haryana,Panipat,"Protium Finance Limited, Panipat","Shop No. 946/8, 1st Floor, Classic Tower, GT Road, Panipat, Haryana, 132103.",132103,29.390128,76.968742
Protium,Tamil Nadu,Theni,"Protium Finance Limited, Theni","370F/22, 1st Floor, Master Plan Complex Road, Forest Bypass Road, Bangalow Medu, Theni, Tamil Nadu, 625531.",625531,10.0100664,77.4976654
Protium,Karnataka,Mysuru,"Protium Finance Limited, Mysore","# 794, 2nd Floor, Bhavam, Chandaranga Road, T. K. Layout, Mysuru, Karnataka, 570009.",570009,12.3007853,76.6167
Protium,Maharashtra,Pune,"Protium Finance Limited, Hadapsar","Chamber Office No. 330, Level C 3, 3rd Floor, Amanora Chambers East Wing, Amanora Park Town, Sadesatra Nali, Pune, Maharashtra, 411028.",411028,18.5182036,73.9360061
Protium,Karnataka,Bangalore,"Protium Finance Limited, Chandapura","No. 765, Jayarama Reddy Building, 1st Floor, Pilla Reddy Layout, Opp. Big Market, Anekal Road, Chandapura, Bangalore, Karnataka, 560099.",560099,12.7973458,77.7062464
Protium,Tamil Nadu,Chennai,"Protium Finance Limited, Korattur","No.48B, Ground Floor, Siva Nivas, South Railway Road, Venkatraman Nagar, Korattur, Chennai, Tamil Nadu, 600080.",600080,13.1112854,80.1826919
Protium,Rajasthan,Alwar,"Protium Finance Limited, Alwar","1st Floor, Vishnu Priya Tower, 201, Raghu Marg, Opposite Govt. Children Hospital, Alwar, Rajasthan, 301001.",301001,27.5659455,76.6139512
Protium,Uttarakhand,Dehradun,"Protium Finance Limited, Dehradun","2nd Floor, 57/19, Shiva Place, Rajpur Road, Dehradun, Uttarakhand, 248001.",248001,30.3324346,78.0494901
Protium,Tamil Nadu,Tiruchirappalli,"Protium Finance Limited, Trichy","52B/1, 1st Floor, Thennur High Road, Kumaran Nagar, Tiruchirappalli, Tamil Nadu, 620017.",620017,10.8175309,78.6847832
Protium,Tamil Nadu,Hosur,"Protium Finance Limited, Hosur","1st Floor, Survey No. 51/1B1A1, Denkanikottai Main Road, Shanthi Nagar, Hosur, Tamil Nadu, 635109.",635109,12.7276193,77.8245811
Protium,Gujarat,Ahmedabad,"Protium Finance Limited, Ajit Mill Odhav","Block -D-319, Sumel -8, 3rd Floor, (Old Bharat Bobbin Mill) Nr. Ajit Mill Char Rasta, Ahmedabad, Gujarat, 380023.",380023,23.0214123,72.6328107
Protium,Tamil Nadu,Coimbatore,"Protium Finance Limited, Coimbatore","79/1 A, 1st Floor, Sir Shanmugam Road, Rathinasababathy Puram, Coimbatore, Tamil Nadu, 641002.",641002,11.0102004,76.9526383
Protium,West Bengal,Durgapur,"Protium Finance Limited, Durgapur","2FL, 2nd Floor, UCP-012, Bengal Ambuja, City Center, Durgapur, West Bengal, 713216.",713216,23.5397822,87.3047209
Protium,Tamil Nadu,Dindigul,"Protium Finance Limited, Dindigal","No. 83C, T.N.P.K Building, Thadicombu Rd, Ashok Nagar, Dindigul, Tamil Nadu, 624001.",624001,10.3681087,77.9697085
Protium,Haryana,Gurugram,"Protium Finance Limited, Gurugram","3rd Floor, JK Tower, Adjacent To HP Kataria Petrol Pump,Sector 4-5 Chowk, Railway Road, Gurugram, Haryana, 122001.",122001,28.4838592,77.0130577
Protium,Telangana,Nizamabad,"Protium Finance Limited, Nizamabad","H No. 1-1-393, 2nd Floor, Opp. Reliance Mall & Samsung Showroom, Vinayak Nagar, Nizamabad, Telangana, 503002.",503002,18.6648311,78.1076775
Protium,Rajasthan,Jodhpur,"Protium Finance Limited, Jodhpur","4th Floor, K.P. Tower, Plot No. 17, Near Bombay Motor Circle, Upper Chopasni Road, Jodhpur, Rajasthan 342024.",342024,26.2781076,72.9967351
Protium,Uttar Pradesh,Meerut,"Protium Finance Limited, Meerut","Four41st Business Arcade, 3rd Floor, 441/1, University Road, Mangal Pandey Nagar, Near Navjeevan Hospital, Meerut, Uttar Pradesh, 250001.",250001,,
Protium,Andhra Pradesh,Vishakpatnam,"Protium Finance Limited, Vishakpatnam","4th Floor, 47-10-1, Bhuvaneshwari Plaza, Main Rd, Diamond Park, Dwaraka Nagar, Vishakpatnam, Andhra Pradesh, 530016.",530016,17.7272767,83.3019751
Protium,Odisha,Bhubaneswar,"Protium Finance Limited, Bhubeneshwar","2nd Floor, Room No. 203, Janpath Tower, Bhubaneswar, Odisha, 751001.",751001,20.265881,85.8403089
Protium,Karnataka,Bangalore,"Protium Finance Limited, Basavanagudi","Aishwarya Sampoorna, 79-1/2, 1st Floor, Vani Vilas Road, Basavanagudi, Bangalore, Karnataka, 560004.",560004,12.9480538,77.5689214
Protium,Gujarat,Vapi,"Protium Finance Limited, Vapi","SB-09, Solitaire Business Center, Silvassa - Vapi Rd, Mahavir Nagar, Imran Nagar, Vapi, Gujarat, 396191.",396191,20.3684488,72.9196385
Protium,Tamil Nadu,Tiruppur,"Protium Finance Limited, Tiruppur","Door no - 1 B2, K.P Tower, Kangayam Main Road, Tiruppur, Tamil Nadu, 641604.",641604,11.102087,77.3690069
Protium,Maharashtra,Satara,"Protium Finance Limited, Satara","Office No. 9, 1st Floor, Yashodhan Complex, Opposite Y.C. College, Sadar Bazar, Satara, Maharashtra, 415001.",415001,17.6852555,74.0096199
Protium,Telangana,Warangal,"Protium Finance Limited, Warangal","ABK Mall, 2nd Floor, # 2-4-641/2-22 to 25, Ramnagar, NGO's Colony Road, Hanamkonda, Warangal, Telangana, 506001.",506001,18.0059725,79.5544117
Protium,Tamil Nadu,Kancheepuram,"Protium Finance Limited, Kancheepuram","32-A, Ground Floor, Vallal Pachaiyappan Street, Kancheepuram, Tamil Nadu, 631501.",631501,12.8283557,79.7038404
Protium,Tamil Nadu,Coimbatore,"Protium Finance Limited, Pollachi","No. 9, 1st Floor, Pollachi Main Road, Opposite to Sub Register Office, Pollachi, Coimbatore, Tamil Nadu, 642001.",642001,10.6603187,77.0082661
Protium,Telangana,Hyderabad,"Protium Finance Limited, A S Rao Nagar-Hyderabad","Site No. 1-1-260/2/C/NR, Plot No. 2, 2nd Floor, Srinivas Nagar Colony, Kapra, A. S. Rao Nagar, Medchal-Malkajgiri, Hyderabad, Telangana, 500062.",500062,17.4805393,78.5614241
Protium,Maharashtra,Pune,"Protium Finance Limited, Pimpri","Office No. 602, 6th Floor, Fortune Business Center, Pune, Maharashtra, 411057.",411057,18.5978225,73.7740237
Protium,Rajasthan,Jaipur,"Protium Finance Limited, Mundra Bhavan","1st Floor, Plot No 3, Mundra Bhawan, Landmark - Church Road, Ajmer Road, Church Road, Jaipur, Rajasthan, 302001.",302001,26.9160616,75.7989437
Protium,Tamil Nadu,Chennai,"Protium Finance Limited, Chennai - Red Hills","No. 2/370, 1st Floor, By-Pass Road, Red Hills, Chennai, Tamil Nadu, 600052.",600052,13.1887998,80.1921879
Protium,Uttar Pradesh,Agra,"Protium Finance Limited, Agra","Unit No. A, Block No. E-12/8, 6th Floor, Shree Vrindavan Tower, Sanjay Place, Agra, Uttar Pradesh 282002.",282002,27.1986588,78.0067301
Protium,Tamil Nadu,Chennai,"Protium Finance Limited, Adambakkam","No. 7A, 1st Floor, Citi Link Road, Adambakkam, Chennai, Tamil Nadu, 600088.",600088,12.9958983,80.2069721
Protium,Karnataka,Bangalore,"Protium Finance Limited, Yelahanka","No: 74, M I G, 707 CHS, 1st Floor, 4th phase Main Road, Newtown, Yelahanka, Bangalore, Karnataka, 560064.",560064,13.1037071,77.5754456
Protium,Andhra Pradesh,Vijayawada,"Protium Finance Limited, Vijayawada","D.No. 59-10-3/A, 1st Floor, Gadde Krishnaiah Veedhi, Vijayawada, Andhra Pradesh, 520008.",520008,16.5017337,80.6559495
Protium,Gujarat,Ahmedabad,"Protium Finance Limited, Ahmedabad","Office No. 710,711, 712, 7th Floor, Majestic, Near Cafe Coffee Day,  Law Garden, Ellisbridge, Ahmedabad, Gujarat, 380006.",380006,23.0239279,72.5581586
Protium,Haryana,Faridabad,"Protium Finance Limited, Faridabad","NH 131, A NIT- 5 Faridabad, Railway Road, Faridabad, Haryana, 121001.",121001,28.4015206,77.306397
Protium,Gujarat,Vadodara,"Protium Finance Limited, Vadodara","Old Padra Rd, Navneet Park, Vadodara, Gujarat, 390015.",390015,22.2961806,73.1667145
Protium,Karnataka,Haveri,"Protium Finance Limited, Ranebennur","1964, 1st Floor, Ashok Circle Road, Vageesh Nagar, Landmark: Above Indian Bank, Near Head Post Office, Ranebennur, Haveri, Karnataka, 581115.",581115,14.6207267,75.6336997
Protium,Tamil Nadu,Chennai,"Protium Finance Limited, Egmore","No 62,4th Floor, New Parade view, Opposite to Rajaratnam stadium, Rukmani Lakshmipathi Road, Egmore, Chennai, Tamil Nadu, 600029.",600029,13.0669754,80.2605748
Protium,Uttar Pradesh,Varnasi,"Protium Finance Limited, Varnasi","3rd Floor, D 58/12- A-2, Gandhi Nagar, Childcare Building, Sigra, Varnasi, Uttar Pradesh, 221010.",221010,25.3110766,82.989285
Protium,Tamil Nadu,Kanchipuram,"Protium Finance Limited, Sungavachetram","Door No. 889, 1st Floor, Vellore-Chennai Highway, Sunguvarchatram Post, Sriperumbudur Taluk, Kancheepuram, Tamil Nadu, 602106.",602106,12.9228768,79.8759803
Protium,Tamil Nadu,Tiruppur,"Protium Finance Limited, Palladam","No. 239, Ground Floor, Sudha Complex, Mangalam Road, Palladam, Tiruppur, Tamil Nadu, 641664.",641664,11.0035405,77.2857631
Protium,West Bengal,Noapara,"Protium Finance Limited, North Kolkata","1st Floor, 34, N.H. Road, Noapara, Barasat, Noapara, West Bengal, 700125.",700125,22.7270144,88.4793969
Protium,Madhya Pradesh,Indore,"Protium Finance Limited, Indore","296, 1st Floor, PU4 Commercial, Behind C21 Mall, Vijay Nagar, Indore, Madhya Pradesh, 452010.",452010,22.7454656,75.8949109
Protium,Delhi,East Delhi,"Protium Finance Limited, Nirman Vihar","501, 5th Floor, Pragati Deep Building, Plot No. 8, District Centre, Laxmi Nagar, East Delhi, Delhi, 110092.",110092,28.6380309,77.2852342
Protium,Maharashtra,Mumbai,"Protium Finance Limited, Andheri -Marol","Office No. 404 & 405, CTS # 1425, 4th Floor, The Avenue, Marol, Andheri East, Andheri, Mumbai, Maharashtra, 400059.",400059,19.1070448,72.8767703
Protium,Karnataka,Mandya,"Protium Finance Limited, Mandya","#1420, 1st Floor, V V Road, Near Ganapathi Temple, Mandya, Karnataka, 571401.",571401,12.5234884,76.8948884
Protium,Madhya Pradesh,Bhopal,"Protium Finance Limited, Bhopal","Plot No. 250, 3rd Floor, Sagar Plaza, M P Nagar, Zone-2, Bhopal, Madhya Pradesh, 462011.",462011,23.2269545,77.4367765
Protium,Rajasthan,Jhunjhunu,"Protium Finance Limited, JhunJhunu","1st Floor, Khem Sati Road, Near MG Mall, Jhunjhunu, Rajasthan, 333001.",333001,,
Protium,Andhra Pradesh,Kakinada,"Protium Finance Limited, Kakinada","D.No. 3/18/1A, Flat No:1B, BVR Complex, Behind Benda Complex, Sarpavaram Junction, Ramanayyapeta, Kakinada, Andhra Pradesh, 533005.",533005,16.9959401,82.24243
Protium,Karnataka,Davanagere,"Protium Finance Limited, Channagiri","No. 3573/ 3573/ 3B, First Floor, GMS Complex, Opposite to Channamaji Lake, Near KSRTC Bus Stand, Channagiri, Davanagere, Karnataka, 577213.",577213,14.0198511,75.92991
Protium,Maharashtra,Kalyan,"Protium Finance Limited, Kalyan","Office No. 1, 1st Floor, Shrey Palace, Above Yes Bank, Santoshi Mata Road, Kalyan, Maharashtra, 421301.",421301,19.2420897,73.137134
Protium,Karnataka,Shivamogga,"Protium Finance Limited, Shivamogga","2nd Floor, 348/2-2536-2, Kantesh Arcade, Beside of Ganga Hospital, B H Road, Shankar Mutt Circle, Shivamogga, Karnataka, 577201.",577201,13.9323804,75.5863516
Protium,Puducherry,Lawspet,"Protium Finance Limited, Pondicherry","Plot-4, Ward No: 11, 1st Floor, SH 49, Vallalar Nagar, Ashok Nagar, Lawspet, Puducherry, 605008.",605008,11.951671,79.8170636
Protium,Telangana,Hyderabad,"Protium Finance Limited, Miyapur","Plot No. 362/A, 5th Floor, J K Heights, Huda Colony, Manjeera Pipeline Road, Gangaram, Chanda Nagar, Miyapur, Hyderabad, Telangana, 500050.",500050,17.4918152,78.3319065
Protium,Karnataka,Hassan,"Protium Finance Limited, Hassan","Ground Floor, N.P.H Arcade, Behind NCC Office,, HS Prakash Road, Hassan, Karnataka, 573201.",573201,13.0159942,76.101325
Protium,Rajasthan,Sikar,"Protium Finance Limited, Sikar","302, 303, 3rd Floor, Murli Plaza, Rani Sati Road, Shastri Nagar, Sikar, Rajasthan, 332001.",332001,27.6009197,75.1442105
Protium,Karnataka,Bangalore,"Protium Finance Limited, Banaswadi","998/3, 1st Floor, 3rd Cross, 9th Main, 1st Block, HRBR Layout, Banaswadi, Bangalore, Karnataka, 560043.",560043,13.0183676,77.6533304
Protium,Haryana,Palwal,"Protium Finance Limited, Palwal","Tewatia Tower, 2nd Floor, Property No - 6429, GT Road Bypass, (Near Prem Ice Factory), New Colony, Palwal, Haryana, 121102.",121102,28.136549,77.33131
Protium,Karnataka,Bangalore,"Protium Finance Limited, Kengeri","No: 47, Ground Floor, Pranavam Nilaya, 2nd Cross, Ullal Main Road, Opp. Union Bank of India, Bangalore, Karnataka 560056.",560056,12.9492802,77.4893995
Protium,Rajasthan,Ajmer,"Protium Finance Limited, Ajmer","Building No. 13, Central Hub, Near Kia Showroom, Opposite to Patel Stadium, Ajmer, Rajasthan, 305001.",305001,26.4669175,74.6396172
Protium,Rajasthan,Jaipur,"Protium Finance Limited, Jaipur 2","Office Number 409-413, Plot K-12, Arcade, Opposite Sunny House, Malviya Marg, C Scheme, Jaipur, Rajasthan, 302001.",302001,26.9148516,75.8020479
Protium,Gujarat,Surat,"Protium Finance Limited, Surat","Office No. 405, 4th Floor, 21st Century, Near Udhna Darwaja, Ring Road, Surat, Gujarat, 395002.",395002,21.1842444,72.8338714
Protium,Maharashtra,Nashik,"Protium Finance Limited, Nashik","1st Floor, Flat No. 5, Smita Apartment Patil Len, 1, College Road, West, Nashik, Maharashtra, 422005.",422005,20.0070743,73.7688495
Protium,Tamil Nadu,Tiruvannamalai,"Protium Finance Limited, Tiruvannamalai","No. 336 A2, 1st Floor, Polur Main Road, Selva Nagar, Vengikkal, Tiruvannamalai, Tamil Nadu, 606604",606604,12.2605994,79.0687078
Protium,Telangana,Hyderabad,"Protium Finance Limited, Rani Gunj","Unit: 1101, 11th Floor, T19 Towers, M G Road, Indiranagar, Rani Gunj, Hyderabad, Telangana, 500003.",500003,17.4310444,78.487908
Protium,West Bengal,Asansol,"Protium Finance Limited, Asansol","1st Floor, BB Plaza, Ushagram, Asansol, West Bengal, 713303.",713303,23.6798938,86.9946006
Protium,Tamil Nadu,Tiruvallur,"Protium Finance Limited, Avadi","Door No.10, Complex No. 520, 1st Floor, Chennai – Tiruttani Highway, Near Hindu College, Pattabiram, Tiruvallur, Tamil Nadu, 600072.",600072,13.1194564,80.0724976
Protium,Maharashtra,Pune,"Protium Finance Limited, JM Road","Office No.24,25,26,27,28, 5th Floor, Ayaan Chandrika, CTS No- 1315, F.P.No -701, J.M Road, Bhamburda, Shivaji Nagar, Pune, Maharashtra, 411005.",411005,18.5236469,73.8494358
Protium,Delhi,Delhi,"Protium Finance Limited, Uttam Nagar","3rd Floor, A-6, Dal Mil Road, Govardhan Park, Metro Pillar No. 682, Uttam Nagar, Delhi, Delhi, 110059.",110059,28.6221228,77.0568039
